ID,Username,CreateDate,Biased,Keyword,Text,Predicted
1392122661749379072,SufiView,2021-05-11 14:21:21+00:00,1,Israel,RT @NawazSharifMNS: The world has been criminally negligent to the plight of Palestinians for too long. Israel targeting children &amp; unarmed civilians is terrorism at its worst. I strongly condemn this brutality in Al Aqsa Mosque &amp; Gaza. My heart goes out to the victims. The world must act &amp; act NOW https://t.co/wR5NHgvRZI,0
1199923096725204992,plive_calmer,2019-11-28 05:28:54+00:00,1,Kikes,?? Please Retweet: #MAGA The limit of kikes unfortunately is very unlikely rawr xd Rad . ?? ?? ?? ?? ?? ?? 8? ?? ?? ?? ?? ??,0
1511343677578391560,Shaz_Shazdee,2022-04-05 14:03:06+00:00,1,Israel,"The true israel, the most fascist entity that uses all means to continue forcing ethnic cleansing of the native Palestinians https://t.co/PPDcrFR7q9",0
1126621834009563136,kkuoeuntrc,2019-05-09 22:55:51+00:00,1,Kikes,@GiladAtzmon @TOOEdit Kikes are absolutely filthy,0
1195885491473862656,plive_calmer,2019-11-17 02:04:54+00:00,1,Kikes,??   #lol The media's love affair with kikes perhaps is indicative of the alt-right ? Fad :) ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ??,0
1397848144071647234,username_wan,2021-05-27 09:32:22+00:00,1,Jews,"@1Cindi1 @AntiIsr44522351 @MikeMoc4 @IDF That land (Palestine) used to be a shared land between, Muslim, jews and Christian. They live in peace and harmony. Until the so called �zionisme movement� came to the land and corrupt the land. Even the natives jews not accept this fake country (israel)",0
1436844372369317889,eyad48819516,2021-09-11 20:09:28+00:00,1,Israel,"#AIPAC, Israel has been striking the Gaza Strip since the ceasefire last May. Many innocent people have been killed, including 12 children. Why are you keeping quiet about this? #ThisIsIsrael #IsraeliTerrorism #Israeliwarcrimes #BDS #IsraeliApartheid  #swilkinsonbc #SaveIsraa",0
1342880235952492545,ziikoouu,2020-12-26 17:09:32+00:00,1,Israel,"@TokyoTom2020 @MarxistBastard @lund_bear You�re so manipulated by the media and don�t know what you�re talking about. Context? 70 years of being bombed, killed and raped by Israel while taking everything they have. And when Palestine retaliate in the slightest, they�re �evil�.",0
1618851605679595520,Navarraise,2023-01-27 06:01:14+00:00,1,Jews,"Hundreds of Anti-zionist Orthodox Jews #protest tonight, outside the #Zionist consulate in New York City, and condemn the Zionist bloody massacre today in #Jenin, where the Zionist occupation forces murdered nine Palestinians https://t.co/BnWtaSJrYq",0
1519726997949276163,syedanoor51214,2022-04-28 17:15:26+00:00,1,Israel,Palestine will be free soon Insha�Allah!\nIsrael and its allies will vanish from this globe.\n!!\n#???_???????\n\n'Stand With Palestine'\n'Stand With Yemen�,0
1390834897342902282,ShabibRizvi,2021-05-08 01:04:14+00:00,1,Jews,"@michaeldickson @zarahsultana Oh Really Michael, So Hitler killing Jews were legal or political? World knows Israel occupied Palestinian land, killing innocent is condemnable but Palestinian lives also matters!",0
1103004400258371588,RifkinRatFink,2019-03-05 18:48:36+00:00,1,Kikes,RT @USSLibincident: Ethno nationalism is only considered ok when kikes do it. https://t.co/bbwr7zFNlN,0
1124615180820680706,crummy_trader,2019-05-04 10:02:08+00:00,1,Kikes,"Geez, the kikes are everywhere.",0
1197531087645396995,plive_calmer,2019-11-21 15:03:55+00:00,1,Kikes,?? BREAKING NEWS!!! #Syria The desperate state of kikes sadly will be the lack of Jobs and Growth rawr Bad ! ?? ? ?? ?? ?? ? ???? ? ?? ?? ?? ??,0
1450250755257077767,TorahJews,2021-10-19 00:01:39+00:00,1,Jews,Zionism was deemed as idol worship by all Rabbis at its inception.\n\nThe idea of Jews as a separate nationality runs against the basic tenets of Judaism\n\nJews were created with the Torah &amp; only identified with the Torah. But Zionists had a problem w that.. https://t.co/gCsumluDWi https://t.co/NA0dRuQqwP,0
1555611689063702528,saranajjam,2022-08-05 17:48:23+00:00,1,Jews,"@TheChoochNation @Deetrain90 @CoveredCallKing @Tookie13 @benshapiro U mean occupation? Yes sure, but jews in palestine? No we have no problem  with them🫶🏼",0
1263546005808611330,AsifSumerian,2020-05-21 19:03:37+00:00,1,Israel,"Across all parts of the Occupied Palestinian Territories, Israel operates a regime of systematic racial discrimination, which facilitates the continued ethnic cleansing of the indigenous Palestinian population. #PalestineWillBeFree  ??? https://t.co/qYopNXruA7",0
1248765024505671680,Yagirlpepperlol,2020-04-11 00:09:17+00:00,1,Israel,I do not support the illegitimate state of Israel,0
1393700863097589761,alemniyazi,2021-05-15 22:52:34+00:00,1,Israel,"RT @Kalemtas: @Cristiano -""Are your children alive? -If you are not Palestinian, of course they are alive. -How lucky you are that you are not Palestinian.""  -Is this what you understand from human rights?  -If not, please help to stop Israel.  Israel murdered 41 children in the last 5 days!  #HearGaza https://t.co/yPSMIbm8aj",0
1277099460506443776,bluegh05t,2020-06-28 04:40:13+00:00,1,Israel,retweet if you agree that israel isn't a country https://t.co/IoQJNXPkM4,0
1179393834607955974,hartman_eng,2019-10-02 13:52:56+00:00,1,Kikes,"I do not look down on niggers, kikes, wops or greasers.\nHere you are all equally worthless!\n?????????????????????????????????",0
1644945668111228928,rafios,2023-04-09 06:09:43+00:00,1,Israel,"Miko Peled, the son of a prominent Israeli general who saw firsthand the genocidal depravity of Israel: ""There is no good Zionism, it is a racist, violent ideology."" https://t.co/g2Z8koA0jG",0
1198328842588430336,plive_calmer,2019-11-23 19:53:54+00:00,1,Kikes,?? Hear me out; #randum The basis of  kikes (As of this decade) is due to the socialist revolution ? FAKE ! ?? ?? ?? ? ?? ? ? ?? ?? ? 4? ??,0
1222609422238617600,Jan_lindsay,2020-01-29 19:56:15+00:00,1,Israel,"@JoAnn54819331 @JB62154 @SexCounseling @RobertRLOCKLEA5 @dbongino @MittRomney @lisamurkowski @SenatorCollins Israel has been destroying Palestinians and stealing their land for DECADES. The USA is drilling oil in PALESTINE, thats theft! They are INVADING another country...Remember Poland?",0
1106562886778998785,Ex__Scorpion,2019-03-15 14:28:45+00:00,1,Jews,I am a Muslim. \nISIS kill me in Syria and Iraq.\nJews kill me in Palestine.\nHindus kill me in Kashmir.\nBhuddists kill me in Burma.\nChristians kill me in Afghanistan and Africa.\nAn Australian kill 50 muslims in New Zealand. \nBut still i am the TERRORIST. #NewZealandMosqueAttacks,0
1356461707451797504,monerief,2021-02-02 04:37:27+00:00,1,Jews,"@israelradioguy @zasaria @monerief @MaxBlumenthal @Cosmopolitka @TFilastin who, at the time of the proclamation of the Israeli state in 1948, were within its borders and, by virtue of a land law that applies only to them, became Israeli citizens. Reduced to the state of a minority in a society made by and for Jews, Arab citizens have in fact found",0
1568931303461998592,Ghali_Zayane,2022-09-11 11:55:46+00:00,1,Jews,"•1 Palestinians are ruled by a different set of laws, courts and prisons than Jews, who occupy ever-increasing areas of land by expropriating the homes, land, and villages of the Palestinian people.   � #FreePalestine �    •�🇵🇸���� • https://t.co/JtPMWIxrVM",0
1636120531501215747,PlinPlinPlon1,2023-03-15 21:41:47+00:00,1,Jews,"Zionists should stop using Judaism.\n\nZionism is nationalist ideology that seeks to distort &amp; exploit Judaism since 1896. \n\nJews lived peacefully in the Holy Land before Zionism.\n\nToday, 1,000 upon 1,000's of Jews in &amp; out of the Holy Land are opposed to Zionism\n\nBut Zionists… https://t.co/1Yuyz8s1yW https://t.co/U0LlVR7QoM",0
1208477713570381824,plivecalmest,2019-12-21 20:01:54+00:00,1,Kikes,"?? Nowadays, #randum The influence of kikes arguably will be (((THEM))) rawr Won't hear this on mainstream media! :( ?? ?? ?? ?? ?? ?? ?? ?? ?? ?? ??",0
